"Id","SalePrice"
2850,273545.168173927
2851,201171.595472391
2852,236593.025615352
2853,238294.431042518
2854,139071.052496147
2855,198780.906801072
2856,196547.626077093
2857,184762.70000822
2858,200377.844428543
2859,110943.853987406
2860,137331.985708477
2861,119869.890150027
2862,180002.534359094
2863,131367.455905041
2864,239578.867221635
2865,135851.034515799
2866,136367.276753948
2867,118008.177920495
2868,98119.2168292901
2869,105826.741811482
2870,106752.133819747
2871,82618.8520039107
2872,58165.4967408623
2873,102829.643337701
2874,140497.106133723
2875,120717.487176323
2876,160019.694448409
2877,154574.842362339
2878,171402.696691966
2879,137114.681246756
2880,106657.405265162
2881,145285.078809288
2882,185762.9201423
2883,206956.874940521
2884,170660.864268873
2885,178407.713855095
2886,248599.693736655
2887,97491.5145011382
2888,142759.048887901
2889,65508.738552505
2890,87339.3204720066
2891,141268.746656184
2892,34995.9761197454
2893,60787.2048526602
2894,44390.1936363091
2895,339998.185374564
2896,294766.149868776
2897,206867.704509414
2898,127046.246354657
2899,197987.206606234
2900,161798.117162339
2901,211035.015436183
2902,155383.46298149
2903,324268.130417802
2904,352676.552886064
2905,40415.9578277824
2906,182603.972896423
2907,104029.783058306
2908,129714.794750944
2909,133165.309260636
2910,80362.5467619731
2911,80948.2437594709
2912,150379.790624706
2913,81013.0008361657
2914,76133.0299351295
2915,83118.9902255101
2916,83027.0553393258
2917,172081.897367885
2918,115241.324529125
2919,218052.763275359
